date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-01-07,12,4,0.0,10.0,3,80,03:50 PM,05:11 AM,08:21 AM,06:23 PM,0,6,7,6,16,0,60,0.0,1027,12,10,289,9,TXK
2020-01-01,7,1,0.0,6.7,2,37,12:45 PM,No moonset,08:23 AM,06:27 PM,1,4,6,4,19,55,68,17.1,1016,7,9,153,12,TYR
2020-01-02,16,9,0.0,5.0,3,44,01:14 PM,12:35 AM,08:23 AM,06:28 PM,12,13,14,13,31,83,89,11.2,1003,16,6,189,21,TYR
2020-01-03,11,8,0.0,6.7,2,51,01:43 PM,01:29 AM,08:23 AM,06:29 PM,6,7,10,7,31,62,77,1.0,1010,11,10,275,20,TYR
2020-01-04,14,6,0.0,10.1,3,59,02:12 PM,02:22 AM,08:23 AM,06:29 PM,3,8,9,8,15,1,65,0.0,1025,14,10,274,8,TYR
2020-01-05,18,8,0.0,10.1,4,66,02:43 PM,03:18 AM,08:23 AM,06:30 PM,4,10,12,10,30,0,61,0.0,1025,18,10,194,17,TYR
2020-01-06,15,9,0.0,10.0,3,73,03:19 PM,04:15 AM,08:24 AM,06:31 PM,4,10,11,10,23,16,63,0.0,1022,15,10,270,14,TYR
2020-01-07,13,6,0.0,10.1,3,80,03:58 PM,05:15 AM,08:24 AM,06:32 PM,-2,7,9,7,18,0,49,0.0,1029,13,10,209,10,TYR
2020-01-01,8,0,0.0,9.9,2,37,01:01 PM,No moonset,08:46 AM,06:33 PM,-3,1,3,1,15,15,67,0.0,1018,8,10,215,9,TYS
2020-01-02,5,-2,0.0,4.9,1,44,01:29 PM,12:46 AM,08:46 AM,06:33 PM,0,2,3,2,6,79,76,15.1,1015,5,8,148,4,TYS
2020-01-03,12,4,0.0,4.9,3,51,01:55 PM,01:42 AM,08:46 AM,06:34 PM,10,9,10,9,10,73,97,15.8,1009,12,5,202,5,TYS
2020-01-04,12,2,0.2,4.9,2,59,02:23 PM,02:37 AM,08:46 AM,06:35 PM,5,5,8,5,25,84,80,7.9,1014,12,9,252,18,TYS
